parse,solve,decisions,unit,visit,restart,cdcl,adjacency,clause,decision,sat,var
1,0,55,534,6770,0,true,set,watched_literals,random,true,50
1,0,8,42,502,0,true,set,watched_literals,random,true,50
1,0,23,219,2575,0,true,set,watched_literals,random,true,50
1,2,169,1830,25906,1,true,set,watched_literals,random,true,50
1,1,139,1663,23015,1,true,set,watched_literals,random,false,50
1,0,86,844,10469,0,true,set,watched_literals,random,false,50
1,1,122,1523,20671,0,true,set,watched_literals,random,false,50
1,1,87,1094,14040,0,true,set,watched_literals,random,false,50
1,1,111,1056,14214,0,true,set,watched_literals,random,false,50
1,0,67,763,9549,0,true,set,watched_literals,random,false,50
1,1,158,1703,24163,1,true,set,watched_literals,random,false,50
1,3,226,2517,37780,1,true,set,watched_literals,random,false,50
1,2,174,1943,27257,1,true,set,watched_literals,random,false,50
1,3,194,2586,36838,1,true,set,watched_literals,random,false,50
1,0,45,284,3327,0,true,set,watched_literals,random,true,75
1,0,35,401,4521,0,true,set,watched_literals,random,true,75
2,24,1147,16144,304152,3,true,set,watched_literals,random,true,75
1,2,181,2262,29532,1,true,set,watched_literals,random,true,75
1,6,432,5782,81821,2,true,set,watched_literals,random,true,75
1,2,177,2295,29455,1,true,set,watched_literals,random,true,75
1,9,572,7913,121076,2,true,set,watched_literals,random,true,75
1,0,79,1002,11751,0,true,set,watched_literals,random,true,75
1,0,32,232,2729,0,true,set,watched_literals,random,true,75
1,12,696,9528,155257,2,true,set,watched_literals,random,true,75
1,25,1189,16725,319777,3,true,set,watched_literals,random,false,75
1,10,619,8959,140855,2,true,set,watched_literals,random,false,75
1,36,1558,22488,494312,3,true,set,watched_literals,random,false,75
1,23,1147,15716,300554,3,true,set,watched_literals,random,false,75
1,53,1913,27602,693527,3,true,set,watched_literals,random,false,75
1,18,997,13651,248800,3,true,set,watched_literals,random,false,75
1,29,1291,19002,379545,3,true,set,watched_literals,random,false,75
1,21,1045,14951,275460,3,true,set,watched_literals,random,false,75
1,23,1159,15837,298946,3,true,set,watched_literals,random,false,75
1,11,641,9771,153469,2,true,set,watched_literals,random,false,75
2,201,4603,75960,2657468,4,true,set,watched_literals,random,true,100
2,165,4101,67526,2096545,4,true,set,watched_literals,random,true,100
2,44,1693,28590,560382,3,true,set,watched_literals,random,true,100
2,0,54,665,7749,0,true,set,watched_literals,random,true,100
2,19,992,15220,246182,3,true,set,watched_literals,random,true,100
2,210,4650,78401,2692974,4,true,set,watched_literals,random,true,100
2,166,4101,66773,2135240,4,true,set,watched_literals,random,true,100
2,14,744,12411,182247,2,true,set,watched_literals,random,true,100
2,14,743,12499,186862,2,true,set,watched_literals,random,true,100
2,7,437,7124,93973,2,true,set,watched_literals,random,true,100
2,302,5677,93964,3855913,5,true,set,watched_literals,random,false,100
2,592,8637,143760,7607222,5,true,set,watched_literals,random,false,100
2,271,5437,86451,3495142,4,true,set,watched_literals,random,false,100
2,51,1998,30452,660978,3,true,set,watched_literals,random,false,100
2,134,3596,59843,1720477,4,true,set,watched_literals,random,false,100
2,807,9873,172974,10672155,5,true,set,watched_literals,random,false,100
2,385,6763,114552,5036203,5,true,set,watched_literals,random,false,100
2,433,7058,121725,5582195,5,true,set,watched_literals,random,false,100
2,379,6555,111743,4838042,5,true,set,watched_literals,random,false,100
2,252,5244,87159,3401187,4,true,set,watched_literals,random,false,100
2,38,1531,28580,476927,3,true,set,watched_literals,random,true,125
2,86,2691,49886,1047410,4,true,set,watched_literals,random,true,125
2,77,2549,45767,970376,4,true,set,watched_literals,random,true,125
2,1138,12597,237344,14587775,5,true,set,watched_literals,random,true,125
2,1028,11916,222450,13067007,5,true,set,watched_literals,random,true,125
2,93,2879,52922,1152275,4,true,set,watched_literals,random,true,125
2,47,1883,33487,605000,3,true,set,watched_literals,random,true,125
2,1788,16298,301836,22501859,6,true,set,watched_literals,random,true,125
2,370,6878,128189,4797199,5,true,set,watched_literals,random,true,125
2,36,1510,27981,454783,3,true,set,watched_literals,random,true,125
2,6072,30321,569640,78218320,6,true,set,watched_literals,random,false,125
2,8343,34255,662684,104250535,7,true,set,watched_literals,random,false,125
2,9736,39196,762006,124644882,7,true,set,watched_literals,random,false,125
2,2883,21945,414747,38156821,6,true,set,watched_literals,random,false,125
2,5578,29581,554377,71735119,6,true,set,watched_literals,random,false,125
2,4131,25624,488343,53328790,6,true,set,watched_literals,random,false,125
2,2365,19661,370691,31222524,6,true,set,watched_literals,random,false,125
2,1127,12472,225783,14046288,5,true,set,watched_literals,random,false,125
2,2054,18572,334968,26659517,6,true,set,watched_literals,random,false,125
2,6232,30617,594479,80260256,6,true,set,watched_literals,random,false,125
1,0,45,658,7602,0,true,set,watched_literals,JW_static,true,50
1,0,14,122,1347,0,true,set,watched_literals,JW_static,true,50
1,0,58,617,7301,0,true,set,watched_literals,JW_static,true,50
1,0,26,179,2052,0,true,set,watched_literals,JW_static,true,50
1,0,68,690,8253,0,true,set,watched_literals,JW_static,true,50
1,0,21,158,1835,0,true,set,watched_literals,JW_static,true,50
1,0,8,49,592,0,true,set,watched_literals,JW_static,true,50
1,0,16,92,1098,0,true,set,watched_literals,JW_static,true,50
1,0,38,408,4748,0,true,set,watched_literals,JW_static,true,50
1,0,38,558,6251,0,true,set,watched_literals,JW_static,true,50
1,0,35,512,5692,0,true,set,watched_literals,JW_static,false,50
1,0,34,631,6818,0,true,set,watched_literals,JW_static,false,50
1,0,59,769,9003,0,true,set,watched_literals,JW_static,false,50
1,0,44,732,8574,0,true,set,watched_literals,JW_static,false,50
1,0,36,499,5746,0,true,set,watched_literals,JW_static,false,50
1,0,38,583,6620,0,true,set,watched_literals,JW_static,false,50
1,0,29,392,4425,0,true,set,watched_literals,JW_static,false,50
1,0,50,552,6652,0,true,set,watched_literals,JW_static,false,50
1,0,33,473,5301,0,true,set,watched_literals,JW_static,false,50
1,0,38,579,6549,0,true,set,watched_literals,JW_static,false,50
1,0,29,248,2801,0,true,set,watched_literals,JW_static,true,75
1,2,159,2539,30137,1,true,set,watched_literals,JW_static,true,75
1,8,398,6762,95897,2,true,set,watched_literals,JW_static,true,75
1,0,57,562,6464,0,true,set,watched_literals,JW_static,true,75
1,0,28,236,2560,0,true,set,watched_literals,JW_static,true,75
1,3,182,3257,39583,1,true,set,watched_literals,JW_static,true,75
1,1,101,1726,19776,0,true,set,watched_literals,JW_static,true,75
1,0,17,100,1196,0,true,set,watched_literals,JW_static,true,75
1,1,110,1855,21462,0,true,set,watched_literals,JW_static,true,75
1,0,39,678,7239,0,true,set,watched_literals,JW_static,true,75
1,3,171,3286,38654,1,true,set,watched_literals,JW_static,false,75
1,1,91,1839,21288,0,true,set,watched_literals,JW_static,false,75
1,6,391,6435,88504,2,true,set,watched_literals,JW_static,false,75
1,2,134,2363,28271,1,true,set,watched_literals,JW_static,false,75
1,4,232,4785,59693,1,true,set,watched_literals,JW_static,false,75
1,3,171,3229,39535,1,true,set,watched_literals,JW_static,false,75
1,3,228,3983,49463,1,true,set,watched_literals,JW_static,false,75
1,2,144,2747,33541,1,true,set,watched_literals,JW_static,false,75
1,2,158,2430,29530,1,true,set,watched_literals,JW_static,false,75
1,2,156,3084,36868,1,true,set,watched_literals,JW_static,false,75
2,5,269,5814,69486,1,true,set,watched_literals,JW_static,true,100
2,4,222,4073,47019,1,true,set,watched_literals,JW_static,true,100
2,3,141,3071,34692,1,true,set,watched_literals,JW_static,true,100
2,0,70,976,10684,0,true,set,watched_literals,JW_static,true,100
2,3,172,3694,41688,1,true,set,watched_literals,JW_static,true,100
2,9,393,8857,110308,2,true,set,watched_literals,JW_static,true,100
2,1,65,1199,12747,0,true,set,watched_literals,JW_static,true,100
2,17,680,15266,221406,2,true,set,watched_literals,JW_static,true,100
2,2,113,2251,24958,0,true,set,watched_literals,JW_static,true,100
2,0,42,332,3674,0,true,set,watched_literals,JW_static,true,100
2,14,557,13034,181870,2,true,set,watched_literals,JW_static,false,100
2,32,1285,25010,443809,3,true,set,watched_literals,JW_static,false,100
2,8,426,8555,109086,2,true,set,watched_literals,JW_static,false,100
2,12,552,11995,173019,2,true,set,watched_literals,JW_static,false,100
2,5,251,5336,64406,1,true,set,watched_literals,JW_static,false,100
2,30,1063,25467,409607,3,true,set,watched_literals,JW_static,false,100
2,29,1164,23713,388955,3,true,set,watched_literals,JW_static,false,100
2,17,701,14297,222293,2,true,set,watched_literals,JW_static,false,100
2,43,1407,30480,593928,3,true,set,watched_literals,JW_static,false,100
2,14,579,12957,185212,2,true,set,watched_literals,JW_static,false,100
2,6,298,6710,78611,1,true,set,watched_literals,JW_static,true,125
2,62,1732,43916,775521,3,true,set,watched_literals,JW_static,true,125
2,45,1451,33478,559432,3,true,set,watched_literals,JW_static,true,125
2,27,898,22562,324732,3,true,set,watched_literals,JW_static,true,125
2,14,587,13423,167861,2,true,set,watched_literals,JW_static,true,125
2,50,1622,36787,628027,3,true,set,watched_literals,JW_static,true,125
2,30,983,24153,357591,3,true,set,watched_literals,JW_static,true,125
2,16,669,14972,194318,2,true,set,watched_literals,JW_static,true,125
2,0,31,326,3566,0,true,set,watched_literals,JW_static,true,125
2,35,1137,27451,423601,3,true,set,watched_literals,JW_static,true,125
2,83,2263,52858,1124410,4,true,set,watched_literals,JW_static,false,125
2,56,1663,39700,754284,3,true,set,watched_literals,JW_static,false,125
2,54,1531,40474,704392,3,true,set,watched_literals,JW_static,false,125
2,45,1347,34833,597327,3,true,set,watched_literals,JW_static,false,125
2,65,1747,43952,896888,3,true,set,watched_literals,JW_static,false,125
2,77,2041,50808,1024376,4,true,set,watched_literals,JW_static,false,125
2,37,1165,29596,468498,3,true,set,watched_literals,JW_static,false,125
2,32,1218,27369,413917,3,true,set,watched_literals,JW_static,false,125
2,20,790,17764,258279,2,true,set,watched_literals,JW_static,false,125
2,152,3188,83774,2199734,4,true,set,watched_literals,JW_static,false,125
1,0,30,311,3576,0,true,set,watched_literals,VSIDS,true,50
1,1,73,811,9591,0,true,set,watched_literals,VSIDS,true,50
1,1,70,761,9244,0,true,set,watched_literals,VSIDS,true,50
1,0,50,502,5876,0,true,set,watched_literals,VSIDS,true,50
1,0,14,50,638,0,true,set,watched_literals,VSIDS,true,50
1,0,16,148,1705,0,true,set,watched_literals,VSIDS,true,50
1,0,18,160,1836,0,true,set,watched_literals,VSIDS,true,50
1,0,48,484,5935,0,true,set,watched_literals,VSIDS,true,50
1,0,47,386,4492,0,true,set,watched_literals,VSIDS,true,50
1,2,133,1742,22833,1,true,set,watched_literals,VSIDS,true,50
1,1,90,1259,16046,0,true,set,watched_literals,VSIDS,false,50
1,2,133,1717,22326,1,true,set,watched_literals,VSIDS,false,50
1,1,93,1249,15315,0,true,set,watched_literals,VSIDS,false,50
1,1,116,1632,21144,0,true,set,watched_literals,VSIDS,false,50
1,1,99,1189,15270,0,true,set,watched_literals,VSIDS,false,50
1,0,62,906,10851,0,true,set,watched_literals,VSIDS,false,50
1,0,57,578,6754,0,true,set,watched_literals,VSIDS,false,50
1,1,89,1126,14119,0,true,set,watched_literals,VSIDS,false,50
1,1,96,1345,17145,0,true,set,watched_literals,VSIDS,false,50
1,1,121,1635,22328,1,true,set,watched_literals,VSIDS,false,50
1,0,25,97,1275,0,true,set,watched_literals,VSIDS,true,75
1,5,210,3804,46875,1,true,set,watched_literals,VSIDS,true,75
1,1,77,881,9774,0,true,set,watched_literals,VSIDS,true,75
1,0,49,537,6233,0,true,set,watched_literals,VSIDS,true,75
1,4,211,3128,39045,1,true,set,watched_literals,VSIDS,true,75
1,6,263,4646,59754,1,true,set,watched_literals,VSIDS,true,75
1,4,234,3285,41502,1,true,set,watched_literals,VSIDS,true,75
1,0,32,271,3036,0,true,set,watched_literals,VSIDS,true,75
1,0,32,366,4151,0,true,set,watched_literals,VSIDS,true,75
1,13,514,8537,125179,2,true,set,watched_literals,VSIDS,true,75
1,8,402,6795,94344,2,true,set,watched_literals,VSIDS,false,75
1,7,362,5992,82316,2,true,set,watched_literals,VSIDS,false,75
1,17,755,12680,208015,2,true,set,watched_literals,VSIDS,false,75
1,10,520,8136,119466,2,true,set,watched_literals,VSIDS,false,75
1,11,492,9040,131074,2,true,set,watched_literals,VSIDS,false,75
1,9,459,7429,106459,2,true,set,watched_literals,VSIDS,false,75
1,8,424,7039,96647,2,true,set,watched_literals,VSIDS,false,75
1,8,397,7002,99423,2,true,set,watched_literals,VSIDS,false,75
1,9,415,7353,104238,2,true,set,watched_literals,VSIDS,false,75
1,6,340,5114,69560,1,true,set,watched_literals,VSIDS,false,75
2,16,580,11095,149721,2,true,set,watched_literals,VSIDS,true,100
2,39,1146,22567,366312,3,true,set,watched_literals,VSIDS,true,100
2,9,398,8111,102871,2,true,set,watched_literals,VSIDS,true,100
2,2,116,2047,24082,0,true,set,watched_literals,VSIDS,true,100
2,12,429,9060,117843,2,true,set,watched_literals,VSIDS,true,100
2,1,66,985,10975,0,true,set,watched_literals,VSIDS,true,100
2,42,1216,24643,409293,3,true,set,watched_literals,VSIDS,true,100
2,10,418,7929,100283,2,true,set,watched_literals,VSIDS,true,100
2,18,602,12408,170265,2,true,set,watched_literals,VSIDS,true,100
2,1,72,1153,12838,0,true,set,watched_literals,VSIDS,true,100
2,22,800,16595,251492,2,true,set,watched_literals,VSIDS,false,100
2,43,1348,28389,508896,3,true,set,watched_literals,VSIDS,false,100
2,19,794,15076,228071,2,true,set,watched_literals,VSIDS,false,100
2,13,581,10869,149455,2,true,set,watched_literals,VSIDS,false,100
2,18,682,14727,219408,2,true,set,watched_literals,VSIDS,false,100
2,64,1770,38824,791245,3,true,set,watched_literals,VSIDS,false,100
2,35,1149,25445,414801,3,true,set,watched_literals,VSIDS,false,100
2,28,1001,21259,335129,3,true,set,watched_literals,VSIDS,false,100
2,46,1520,30878,577903,3,true,set,watched_literals,VSIDS,false,100
2,17,706,14372,208589,2,true,set,watched_literals,VSIDS,false,100
2,36,966,22613,332261,3,true,set,watched_literals,VSIDS,true,125
2,40,1184,24438,366684,3,true,set,watched_literals,VSIDS,true,125
2,45,1189,26918,414429,3,true,set,watched_literals,VSIDS,true,125
2,46,1263,27108,417005,3,true,set,watched_literals,VSIDS,true,125
2,51,1304,29590,477053,3,true,set,watched_literals,VSIDS,true,125
2,55,1327,32572,516864,3,true,set,watched_literals,VSIDS,true,125
2,98,2203,49111,981438,4,true,set,watched_literals,VSIDS,true,125
2,58,1457,33769,578582,3,true,set,watched_literals,VSIDS,true,125
2,72,1633,38097,694784,3,true,set,watched_literals,VSIDS,true,125
2,28,829,17919,260129,2,true,set,watched_literals,VSIDS,true,125
2,93,2286,54218,1142283,4,true,set,watched_literals,VSIDS,false,125
2,165,3396,81458,2104672,4,true,set,watched_literals,VSIDS,false,125
2,105,2609,61201,1288321,4,true,set,watched_literals,VSIDS,false,125
2,73,1931,45053,880155,3,true,set,watched_literals,VSIDS,false,125
2,92,2340,54798,1125705,4,true,set,watched_literals,VSIDS,false,125
2,89,2227,54420,1076935,4,true,set,watched_literals,VSIDS,false,125
2,59,1668,39301,696778,3,true,set,watched_literals,VSIDS,false,125
2,67,1941,42479,814655,3,true,set,watched_literals,VSIDS,false,125
2,49,1489,34078,578755,3,true,set,watched_literals,VSIDS,false,125
2,155,3496,79212,1956967,4,true,set,watched_literals,VSIDS,false,125
1,1,121,1524,28238,0,true,set_unordered,basic,trivial,true,50
1,0,20,114,1812,0,true,set_unordered,basic,trivial,true,50
1,0,25,204,3119,0,true,set_unordered,basic,trivial,true,50
1,0,94,966,17736,0,true,set_unordered,basic,trivial,true,50
1,0,10,62,954,0,true,set_unordered,basic,trivial,true,50
1,0,28,233,3775,0,true,set_unordered,basic,trivial,true,50
1,0,36,379,5967,0,true,set_unordered,basic,trivial,true,50
1,0,33,332,5351,0,true,set_unordered,basic,trivial,true,50
1,0,36,261,4209,0,true,set_unordered,basic,trivial,true,50
1,3,244,2849,60375,1,true,set_unordered,basic,trivial,true,50
1,0,81,943,16926,0,true,set_unordered,basic,trivial,false,50
1,1,138,1819,37026,1,true,set_unordered,basic,trivial,false,50
1,2,154,2029,42139,1,true,set_unordered,basic,trivial,false,50
1,2,185,2564,52022,1,true,set_unordered,basic,trivial,false,50
1,1,152,1810,36732,1,true,set_unordered,basic,trivial,false,50
1,1,132,1809,35371,1,true,set_unordered,basic,trivial,false,50
1,1,93,1225,23302,0,true,set_unordered,basic,trivial,false,50
1,1,76,1104,19846,0,true,set_unordered,basic,trivial,false,50
1,1,95,1298,23702,0,true,set_unordered,basic,trivial,false,50
1,2,184,2550,53225,1,true,set_unordered,basic,trivial,false,50
1,0,26,196,3015,0,true,set_unordered,basic,trivial,true,75
1,4,273,4062,77792,1,true,set_unordered,basic,trivial,true,75
1,3,213,2940,54897,1,true,set_unordered,basic,trivial,true,75
1,6,408,5811,126387,2,true,set_unordered,basic,trivial,true,75
1,9,480,7800,182347,2,true,set_unordered,basic,trivial,true,75
1,2,164,2249,41898,1,true,set_unordered,basic,trivial,true,75
1,1,82,1110,19021,0,true,set_unordered,basic,trivial,true,75
1,0,69,765,12362,0,true,set_unordered,basic,trivial,true,75
1,0,24,313,4602,0,true,set_unordered,basic,trivial,true,75
1,5,289,4386,92616,1,true,set_unordered,basic,trivial,true,75
1,7,379,6316,137050,2,true,set_unordered,basic,trivial,false,75
1,33,1141,17436,688993,3,true,set_unordered,basic,trivial,false,75
1,28,953,16295,572818,3,true,set_unordered,basic,trivial,false,75
1,33,1098,18561,679741,3,true,set_unordered,basic,trivial,false,75
1,45,1418,21853,948159,3,true,set_unordered,basic,trivial,false,75
1,23,935,14828,477769,3,true,set_unordered,basic,trivial,false,75
1,18,770,12507,369549,2,true,set_unordered,basic,trivial,false,75
1,24,986,15421,491126,3,true,set_unordered,basic,trivial,false,75
1,9,478,7297,181573,2,true,set_unordered,basic,trivial,false,75
1,18,737,11965,365088,2,true,set_unordered,basic,trivial,false,75
2,52,1458,26179,1023777,3,true,set_unordered,basic,trivial,true,100
2,221,3079,61072,4368388,4,true,set_unordered,basic,trivial,true,100
2,140,2197,43055,2649675,4,true,set_unordered,basic,trivial,true,100
2,14,600,10843,254191,2,true,set_unordered,basic,trivial,true,100
2,8,497,7654,165878,2,true,set_unordered,basic,trivial,true,100
2,12,565,9917,228747,2,true,set_unordered,basic,trivial,true,100
2,20,801,13454,385837,2,true,set_unordered,basic,trivial,true,100
2,94,1973,35601,1804447,3,true,set_unordered,basic,trivial,true,100
2,3,188,3383,62213,1,true,set_unordered,basic,trivial,true,100
2,4,222,3592,70745,1,true,set_unordered,basic,trivial,true,100
2,146,2527,48105,2813186,4,true,set_unordered,basic,trivial,false,100
2,522,4896,96804,10480439,4,true,set_unordered,basic,trivial,false,100
2,549,5305,99205,11050271,5,true,set_unordered,basic,trivial,false,100
2,51,1574,27330,1054474,3,true,set_unordered,basic,trivial,false,100
2,271,3641,68048,5422787,4,true,set_unordered,basic,trivial,false,100
2,952,6647,136282,18598114,5,true,set_unordered,basic,trivial,false,100
2,65,1571,31874,1288191,3,true,set_unordered,basic,trivial,false,100
2,156,2549,49827,3029070,4,true,set_unordered,basic,trivial,false,100
2,294,3865,74004,6032161,4,true,set_unordered,basic,trivial,false,100
2,116,2297,42843,2358770,4,true,set_unordered,basic,trivial,false,100
2,653,5922,121555,12881666,5,true,set_unordered,basic,trivial,true,125
2,16,588,12411,286823,2,true,set_unordered,basic,trivial,true,125
2,2661,11206,243906,51335153,5,true,set_unordered,basic,trivial,true,125
2,698,5399,116795,13106013,5,true,set_unordered,basic,trivial,true,125
2,1853,9349,197368,34753610,5,true,set_unordered,basic,trivial,true,125
2,1531,8383,179327,29032155,5,true,set_unordered,basic,trivial,true,125
2,2039,9979,227023,38907863,5,true,set_unordered,basic,trivial,true,125
2,95,1835,37122,1647933,3,true,set_unordered,basic,trivial,true,125
2,1101,6650,144638,19319812,5,true,set_unordered,basic,trivial,true,125
2,41,1211,24073,722051,3,true,set_unordered,basic,trivial,true,125
2,721,5706,123734,13973806,5,true,set_unordered,basic,trivial,false,125
2,3867,12996,283792,73592643,6,true,set_unordered,basic,trivial,false,125
2,2645,10532,238178,50405060,5,true,set_unordered,basic,trivial,false,125
2,3203,13292,297208,64919246,6,true,set_unordered,basic,trivial,false,125
2,4363,14692,327260,86479147,6,true,set_unordered,basic,trivial,false,125
2,4244,13582,303866,84923637,6,true,set_unordered,basic,trivial,false,125
2,2547,10388,231327,49934703,5,true,set_unordered,basic,trivial,false,125
2,4752,14103,302037,89473516,6,true,set_unordered,basic,trivial,false,125
2,4941,15425,324797,96672662,6,true,set_unordered,basic,trivial,false,125
2,11269,22441,490257,207075674,6,true,set_unordered,basic,trivial,false,125
1,0,42,320,5164,0,true,set_unordered,basic,random,true,50
1,0,55,545,8866,0,true,set_unordered,basic,random,true,50
1,0,84,974,17600,0,true,set_unordered,basic,random,true,50
1,1,121,1122,21771,0,true,set_unordered,basic,random,true,50
1,1,141,1629,32660,1,true,set_unordered,basic,random,true,50
1,0,93,960,17458,0,true,set_unordered,basic,random,true,50
1,0,49,555,9127,0,true,set_unordered,basic,random,true,50
1,0,8,42,654,0,true,set_unordered,basic,random,true,50
1,0,57,607,10048,0,true,set_unordered,basic,random,true,50
1,3,250,2728,62283,1,true,set_unordered,basic,random,true,50
1,1,112,1464,27864,0,true,set_unordered,basic,random,false,50
1,2,183,2181,44410,1,true,set_unordered,basic,random,false,50
1,1,120,1324,25602,0,true,set_unordered,basic,random,false,50
1,1,126,1478,29415,0,true,set_unordered,basic,random,false,50
1,0,69,812,13818,0,true,set_unordered,basic,random,false,50
1,1,115,1256,24515,0,true,set_unordered,basic,random,false,50
1,1,150,1575,32439,1,true,set_unordered,basic,random,false,50
1,2,204,2144,45433,1,true,set_unordered,basic,random,false,50
1,1,162,1950,39953,1,true,set_unordered,basic,random,false,50
1,1,147,1800,35761,1,true,set_unordered,basic,random,false,50
1,0,45,308,4758,0,true,set_unordered,basic,random,true,75
1,0,29,383,5523,0,true,set_unordered,basic,random,true,75
1,20,864,12279,419159,2,true,set_unordered,basic,random,true,75
1,11,598,8367,229233,2,true,set_unordered,basic,random,true,75
1,26,1102,14939,564106,3,true,set_unordered,basic,random,true,75
1,11,616,8800,242098,2,true,set_unordered,basic,random,true,75
1,18,819,11541,384547,2,true,set_unordered,basic,random,true,75
1,1,148,2020,36626,0,true,set_unordered,basic,random,true,75
1,0,34,294,4427,0,true,set_unordered,basic,random,true,75
1,5,306,4654,104727,1,true,set_unordered,basic,random,true,75
1,22,950,13494,479598,3,true,set_unordered,basic,random,false,75
1,26,1072,14980,552407,3,true,set_unordered,basic,random,false,75
1,66,1745,25472,1424222,3,true,set_unordered,basic,random,false,75
1,25,1073,14576,541430,3,true,set_unordered,basic,random,false,75
1,55,1531,23335,1167002,3,true,set_unordered,basic,random,false,75
1,17,793,11443,390860,2,true,set_unordered,basic,random,false,75
1,45,1545,20741,985490,3,true,set_unordered,basic,random,false,75
1,21,902,12682,464149,3,true,set_unordered,basic,random,false,75
1,31,1224,17006,653104,3,true,set_unordered,basic,random,false,75
1,17,830,11818,384673,2,true,set_unordered,basic,random,false,75
2,12,584,9648,241724,2,true,set_unordered,basic,random,true,100
2,758,6251,104354,14886111,5,true,set_unordered,basic,random,true,100
2,6,403,5783,122976,1,true,set_unordered,basic,random,true,100
2,0,61,661,10599,0,true,set_unordered,basic,random,true,100
2,2,187,3013,54088,1,true,set_unordered,basic,random,true,100
2,648,6410,101304,13472870,5,true,set_unordered,basic,random,true,100
2,639,5856,96689,12987988,5,true,set_unordered,basic,random,true,100
2,143,2507,43037,2777928,4,true,set_unordered,basic,random,true,100
2,4,280,4622,90791,1,true,set_unordered,basic,random,true,100
2,30,1030,16311,563644,3,true,set_unordered,basic,random,true,100
2,760,6127,102125,14636202,5,true,set_unordered,basic,random,false,100
2,2688,11279,187485,49654951,5,true,set_unordered,basic,random,false,100
2,579,5447,87829,11625510,4,true,set_unordered,basic,random,false,100
2,365,4629,70466,7379147,4,true,set_unordered,basic,random,false,100
2,793,6312,104586,15197563,5,true,set_unordered,basic,random,false,100
2,1362,8188,144683,26306504,5,true,set_unordered,basic,random,false,100
2,642,5737,96122,12964209,5,true,set_unordered,basic,random,false,100
2,887,6969,116667,17202157,5,true,set_unordered,basic,random,false,100
2,1008,7386,125941,19734385,5,true,set_unordered,basic,random,false,100
2,701,5867,98342,13707418,5,true,set_unordered,basic,random,false,100
2,51,1430,27362,993219,3,true,set_unordered,basic,random,true,125
2,5135,15313,289216,92296253,6,true,set_unordered,basic,random,true,125
2,33,1068,18988,620935,3,true,set_unordered,basic,random,true,125
2,6547,17077,329658,115624044,6,true,set_unordered,basic,random,true,125
2,7129,19481,361814,134024672,6,true,set_unordered,basic,random,true,125
2,230,3297,61515,4036459,4,true,set_unordered,basic,random,true,125
2,25889,30052,589302,407594932,6,true,set_unordered,basic,random,true,125
2,8858,20372,389450,156432846,6,true,set_unordered,basic,random,true,125
2,556,5199,97187,10352630,4,true,set_unordered,basic,random,true,125
2,1492,8102,155563,25091672,5,true,set_unordered,basic,random,true,125
2,7727,20283,379518,143978370,6,true,set_unordered,basic,random,false,125
2,20562,28887,563263,351087948,6,true,set_unordered,basic,random,false,125
2,110693,56762,1115125,1356049446,7,true,set_unordered,basic,random,false,125
2,13506,24812,471301,235130188,6,true,set_unordered,basic,random,false,125
2,8987,22120,418952,173487184,6,true,set_unordered,basic,random,false,125
2,26952,31812,609660,430383741,6,true,set_unordered,basic,random,false,125
2,15136,26393,489105,267529693,6,true,set_unordered,basic,random,false,125
2,13211,25426,465860,233130442,6,true,set_unordered,basic,random,false,125
2,9014,22295,401260,167675651,6,true,set_unordered,basic,random,false,125
2,32328,33452,661414,500159807,6,true,set_unordered,basic,random,false,125
1,0,45,610,9705,0,true,set_unordered,basic,JW_static,true,50
1,0,14,154,2218,0,true,set_unordered,basic,JW_static,true,50
1,0,56,640,10248,0,true,set_unordered,basic,JW_static,true,50
1,0,25,184,2885,0,true,set_unordered,basic,JW_static,true,50
1,0,55,640,10336,0,true,set_unordered,basic,JW_static,true,50
1,0,22,159,2442,0,true,set_unordered,basic,JW_static,true,50
1,0,8,49,755,0,true,set_unordered,basic,JW_static,true,50
1,0,16,95,1464,0,true,set_unordered,basic,JW_static,true,50
1,0,38,396,6370,0,true,set_unordered,basic,JW_static,true,50
1,0,41,584,8961,0,true,set_unordered,basic,JW_static,true,50
1,0,34,572,8924,0,true,set_unordered,basic,JW_static,false,50
1,0,34,570,8612,0,true,set_unordered,basic,JW_static,false,50
1,0,54,704,11840,0,true,set_unordered,basic,JW_static,false,50
1,0,39,686,10801,0,true,set_unordered,basic,JW_static,false,50
1,0,30,411,6549,0,true,set_unordered,basic,JW_static,false,50
1,0,36,546,8591,0,true,set_unordered,basic,JW_static,false,50
1,0,34,403,6422,0,true,set_unordered,basic,JW_static,false,50
1,0,48,569,9250,0,true,set_unordered,basic,JW_static,false,50
1,0,41,526,8487,0,true,set_unordered,basic,JW_static,false,50
1,0,39,565,8871,0,true,set_unordered,basic,JW_static,false,50
1,0,31,296,4313,0,true,set_unordered,basic,JW_static,true,75
1,2,159,2531,45696,1,true,set_unordered,basic,JW_static,true,75
1,7,381,6499,145793,2,true,set_unordered,basic,JW_static,true,75
1,0,40,582,8505,0,true,set_unordered,basic,JW_static,true,75
1,0,29,194,2900,0,true,set_unordered,basic,JW_static,true,75
1,2,173,2838,52457,1,true,set_unordered,basic,JW_static,true,75
1,1,101,1788,28866,0,true,set_unordered,basic,JW_static,true,75
1,0,17,101,1553,0,true,set_unordered,basic,JW_static,true,75
1,1,101,1890,31439,0,true,set_unordered,basic,JW_static,true,75
1,0,38,620,9255,0,true,set_unordered,basic,JW_static,true,75
1,3,185,3582,65341,1,true,set_unordered,basic,JW_static,false,75
